Date,Price,Open,High,Low,Vol.,Change %
"Jul 19, 2018","7,466.21","7,381.88","7,576.28","7,270",41.22K,1.14%
"Jul 18, 2018","7,381.9","7,317.44","7,588.08","7,225.38",59.49K,0.88%
"Jul 17, 2018","7,317.44","6,723.33","7,468.99","6,652.04",52.11K,8.84%
"Jul 16, 2018","6,723.35","6,354.15","6,747.3","6,330.4",36.20K,5.83%
"Jul 15, 2018","6,353.01","6,250.9","6,395","6,225.4",22.98K,1.62%
"Jul 14, 2018","6,251.99","6,214.57","6,335","6,178",17.78K,0.60%
"Jul 13, 2018","6,214.57","6,251.4","6,350","6,110",26.38K,-0.58%
"Jul 12, 2018","6,250.57","6,378.07","6,380.28","6,070",31.31K,-2.00%
"Jul 11, 2018","6,378.07","6,296.91","6,406","6,278.99",28.72K,1.29%
"Jul 10, 2018","6,296.91","6,662.78","6,681","6,263",38.56K,-5.48%
"Jul 09, 2018","6,662.12","6,712.1","6,802.06","6,612.24",26.73K,-0.74%
"Jul 08, 2018","6,712.1","6,753.48","6,780","6,667.44",24.62K,-0.66%
"Jul 07, 2018","6,756.98","6,609.79","6,818.16","6,508.88",23.97K,2.23%
"Jul 06, 2018","6,609.78","6,529.2","6,648.54","6,425",29.40K,1.23%
"Jul 05, 2018","6,529.2","6,585.53","6,712","6,453.33",35.07K,-0.88%
"Jul 04, 2018","6,586.98","6,511.01","6,784.92","6,441.11",23.57K,1.12%
"Jul 03, 2018","6,513.86","6,615.29","6,679.35","6,463.01",38.66K,-1.53%
"Jul 02, 2018","6,615.29","6,360.82","6,685","6,271.62",36.23K,4.07%
"Jul 01, 2018","6,356.81","6,391.08","6,441.06","6,251",27.56K,-0.52%
"Jun 30, 2018","6,390.07","6,197.92","6,528.99","6,186.03",37.92K,3.10%
"Jun 29, 2018","6,197.92","5,851.01","6,300","5,780",33.91K,5.88%
"Jun 28, 2018","5,853.98","6,134.73","6,173.01","5,827",30.59K,-4.56%
"Jun 27, 2018","6,133.73","6,065.89","6,190.43","5,971",19.23K,1.04%
"Jun 26, 2018","6,070.78","6,252","6,272.54","6,035",19.38K,-2.90%
"Jun 25, 2018","6,252","6,137.95","6,350","6,061.97",39.16K,1.87%
"Jun 24, 2018","6,136.97","6,149.98","6,259.8","5,750",47.45K,-0.21%
"Jun 23, 2018","6,149.98","6,045.92","6,260","6,008.48",26.62K,1.74%
"Jun 22, 2018","6,045","6,717.69","6,733.97","5,918.94",52.16K,-10.03%
"Jun 21, 2018","6,718.84","6,763.21","6,795","6,672.57",25.43K,-0.63%
"Jun 20, 2018","6,761.51","6,740","6,817.23","6,551.81",26.36K,0.30%
"Jun 19, 2018","6,741.21","6,711.39","6,841.74","6,653",24.31K,0.43%
"Jun 18, 2018","6,712.46","6,444.06","6,794.38","6,380",31.82K,4.08%
"Jun 17, 2018","6,449.61","6,482.5","6,589.03","6,422",19.85K,-0.53%
"Jun 16, 2018","6,483.98","6,380.01","6,560","6,320.86",22.28K,1.49%
"Jun 15, 2018","6,388.9","6,638.67","6,666.66","6,362.31",30.02K,-3.72%
"Jun 14, 2018","6,635.98","6,292.78","6,720","6,260",44.48K,5.45%
"Jun 13, 2018","6,292.78","6,530","6,627.6","6,118.68",46.19K,-3.63%
"Jun 12, 2018","6,530","6,872","6,890.51","6,435",36.72K,-4.98%
"Jun 11, 2018","6,872","6,765","6,922","6,610",34.55K,1.58%
"Jun 10, 2018","6,764.99","7,491.73","7,491.73","6,622.81",52.34K,-9.70%
"Jun 09, 2018","7,491.73","7,603.44","7,683.98","7,450",19.34K,-1.47%
"Jun 08, 2018","7,603.44","7,691.08","7,703.5","7,531",23.40K,-1.14%
"Jun 07, 2018","7,691.08","7,658.79","7,765","7,620",25.06K,0.42%
"Jun 06, 2018","7,658.84","7,626.64","7,699","7,467.05",27.23K,0.44%
"Jun 05, 2018","7,625","7,487","7,679.49","7,358",31.72K,1.84%
"Jun 04, 2018","7,487","7,714.26","7,760.52","7,446.5",32.26K,-2.95%
"Jun 03, 2018","7,714.26","7,636.81","7,786.69","7,600",27.51K,0.97%
"Jun 02, 2018","7,640.03","7,521.01","7,697.33","7,437",26.72K,1.58%
"Jun 01, 2018","7,521.01","7,485.01","7,608.55","7,355.54",28.26K,0.48%
"May 31, 2018","7,485.01","7,382.07","7,699","7,327.51",30.78K,1.48%
"May 30, 2018","7,375.96","7,467.98","7,569","7,260.5",32.04K,-1.14%
"May 29, 2018","7,461.29","7,099","7,540","7,032.95",39.41K,5.10%
"May 28, 2018","7,099","7,338.99","7,437","7,058.02",27.22K,-3.27%
"May 27, 2018","7,338.99","7,334","7,400","7,231.11",18.71K,0.07%
"May 26, 2018","7,333.96","7,456.99","7,620","7,300",19.46K,-1.65%
"May 25, 2018","7,457","7,578.99","7,649.55","7,308.15",26.74K,-1.56%
"May 24, 2018","7,575.01","7,501.95","7,730.73","7,266.99",37.85K,0.97%
"May 23, 2018","7,501.95","7,977.12","8,031.9","7,425",42.91K,-5.96%
"May 22, 2018","7,977.11","8,386.89","8,400.18","7,935.11",23.71K,-4.82%
"May 21, 2018","8,381.24","8,526.97","8,595.31","8,305",21.52K,-1.71%
"May 20, 2018","8,526.98","8,233.49","8,609","8,163.9",19.96K,3.56%
"May 19, 2018","8,233.49","8,238.01","8,390.8","8,095.73",17.19K,-0.08%
"May 18, 2018","8,239.81","8,038.82","8,273.21","7,911.9",23.48K,2.47%
"May 17, 2018","8,041.46","8,330","8,464","7,979",25.44K,-3.46%
"May 16, 2018","8,330","8,462","8,488","8,083.01",31.13K,-1.56%
"May 15, 2018","8,462","8,663.37","8,859.99","8,401.3",28.13K,-2.32%
"May 14, 2018","8,663.34","8,679.71","8,879.99","8,277",37.39K,-0.19%
"May 13, 2018","8,679.71","8,475.44","8,763.36","8,298",25.63K,2.53%
"May 12, 2018","8,465.94","8,405.94","8,646.88","8,153",40.24K,0.79%
"May 11, 2018","8,400","9,002.21","9,016.8","8,341",48.23K,-6.69%
"May 10, 2018","9,002.2","9,310","9,395.12","8,970",25.06K,-3.31%
"May 09, 2018","9,310","9,178","9,390","8,965",25.67K,1.33%
"May 08, 2018","9,187.56","9,365","9,475.7","9,060.54",25.53K,-1.89%
"May 07, 2018","9,365","9,661.02","9,689.67","9,181",33.79K,-3.04%
"May 06, 2018","9,659.01","9,863.99","9,970","9,417.03",27.69K,-2.08%
"May 05, 2018","9,864","9,714","10,020","9,682",24.99K,1.54%
"May 04, 2018","9,713.99","9,750","9,830.04","9,520.85",28.68K,-0.37%
"May 03, 2018","9,750","9,247.81","9,844","9,168.4",38.77K,5.43%
"May 02, 2018","9,247.84","9,071.48","9,268","8,970.2",26.12K,1.94%
"May 01, 2018","9,071.48","9,246.01","9,248.99","8,800.49",41.02K,-1.89%
"Apr 30, 2018","9,246.01","9,417.04","9,458.64","9,124.99",35.00K,-1.84%
"Apr 29, 2018","9,419","9,348","9,570.51","9,163.74",38.15K,0.76%
"Apr 28, 2018","9,348","8,915.35","9,427.48","8,870",34.76K,4.85%
"Apr 27, 2018","8,915.35","9,267.03","9,395","8,889",37.24K,-3.78%
"Apr 26, 2018","9,266","8,869.99","9,307.48","8,651.62",43.30K,4.46%
"Apr 25, 2018","8,869.99","9,618.96","9,759.82","8,730",81.11K,-7.80%
"Apr 24, 2018","9,619.99","8,934","9,731.01","8,922",46.27K,7.68%
"Apr 23, 2018","8,934.01","8,785.7","8,985","8,745",25.84K,1.67%
"Apr 22, 2018","8,787.02","8,915.31","9,020.67","8,727.68",29.46K,-1.44%
"Apr 21, 2018","8,915.31","8,852.12","9,035","8,565",40.87K,0.66%
"Apr 20, 2018","8,856.98","8,273.84","8,930","8,177.09",39.80K,6.99%
"Apr 19, 2018","8,278","8,173.99","8,296","8,080",27.11K,1.28%
"Apr 18, 2018","8,173","7,890.96","8,236.43","7,868",26.97K,3.65%
"Apr 17, 2018","7,885.02","8,064.92","8,173.7","7,825.4",32.15K,-2.23%
"Apr 16, 2018","8,064.92","8,355.07","8,419","7,867",36.66K,-3.47%
"Apr 15, 2018","8,355","8,004","8,429.54","7,999.02",27.95K,4.45%
"Apr 14, 2018","7,999.01","7,877.48","8,186","7,810",31.62K,1.54%
"Apr 13, 2018","7,877.41","7,922.99","8,233.39","7,732",55.04K,-0.58%
"Apr 12, 2018","7,923","6,953.78","8,012.23","6,743.2",64.86K,13.94%
"Apr 11, 2018","6,953.79","6,839.56","6,990","6,787",24.00K,1.61%
"Apr 10, 2018","6,843.9","6,781.55","6,890","6,656",22.33K,0.90%
"Apr 09, 2018","6,782.72","7,011.04","7,185","6,611",34.08K,-3.35%
"Apr 08, 2018","7,018","6,895.81","7,109.13","6,880",21.43K,1.77%
"Apr 07, 2018","6,895.8","6,601.39","7,070","6,586.28",32.27K,4.46%
"Apr 06, 2018","6,601.39","6,770","6,850","6,500",27.46K,-2.50%
"Apr 05, 2018","6,770.76","6,796.1","6,902","6,566.69",39.03K,-0.37%
"Apr 04, 2018","6,796.1","7,405.21","7,427.52","6,707",42.23K,-8.23%
"Apr 03, 2018","7,405.21","7,063.97","7,520","7,011.01",37.79K,4.95%
"Apr 02, 2018","7,056","6,813.01","7,125","6,765",32.12K,3.57%
"Apr 01, 2018","6,813.01","6,922","7,049.98","6,430",44.07K,-1.60%
"Mar 31, 2018","6,923.91","6,840.24","7,223.36","6,777",36.87K,1.22%
"Mar 30, 2018","6,840.23","7,090.16","7,292.43","6,600.1",65.31K,-3.52%
"Mar 29, 2018","7,090.14","7,949.3","7,975","6,941.11",54.62K,-10.81%
"Mar 28, 2018","7,949.3","7,795.51","8,109","7,728",26.40K,1.97%
"Mar 27, 2018","7,795.51","8,134.22","8,215.94","7,730",37.43K,-4.16%
"Mar 26, 2018","8,134.23","8,470.14","8,514.89","7,831",44.03K,-3.97%
"Mar 25, 2018","8,470.15","8,531.25","8,669.85","8,365.77",29.00K,-0.90%
"Mar 24, 2018","8,546.86","8,898.04","8,999.95","8,491",35.47K,-3.95%
"Mar 23, 2018","8,898.03","8,720","8,909","8,269",39.99K,2.01%
"Mar 22, 2018","8,722.9","8,884.82","9,100","8,465.1",40.62K,-1.82%
"Mar 21, 2018","8,885","8,909.96","9,177.01","8,750.6",39.97K,-0.28%
"Mar 20, 2018","8,909.98","8,595.01","9,050","8,280",44.87K,3.60%
"Mar 19, 2018","8,600","8,189","8,705.23","8,088.4",55.30K,5.01%
"Mar 18, 2018","8,189.99","7,824.01","8,317.4","7,322",59.49K,4.67%
"Mar 17, 2018","7,824.8","8,260","8,348.62","7,721.99",33.11K,-5.27%
"Mar 16, 2018","8,260","8,240.98","8,611.64","7,900",38.82K,0.23%
"Mar 15, 2018","8,240.98","8,184.01","8,430","7,650",52.29K,0.87%
"Mar 14, 2018","8,170","9,151.92","9,333.78","7,900.28",49.71K,-10.71%
"Mar 13, 2018","9,150","9,131.34","9,474","8,823",40.19K,0.20%
"Mar 12, 2018","9,131.34","9,533.57","9,888.88","8,780",42.23K,-4.22%
"Mar 11, 2018","9,533.57","8,770.22","9,740","8,450",44.33K,8.70%
"Mar 10, 2018","8,770.22","9,230","9,490","8,667.07",37.18K,-4.95%
"Mar 09, 2018","9,227","9,267.07","9,410","8,329",64.11K,-0.48%
"Mar 08, 2018","9,271.64","9,910","10,099","9,060",41.11K,-6.44%
"Mar 07, 2018","9,910","10,716.48","10,899","9,389.31",50.65K,-7.53%
"Mar 06, 2018","10,716.48","11,455","11,455","10,555.48",29.52K,-6.44%
"Mar 05, 2018","11,454","11,515","11,710","11,415.01",15.14K,-0.53%
"Mar 04, 2018","11,515","11,464.47","11,565","11,050.02",17.30K,0.44%
"Mar 03, 2018","11,464.48","11,038.99","11,544","11,015.01",21.29K,3.85%
"Mar 02, 2018","11,039","10,923.36","11,200","10,770",23.91K,1.09%
"Mar 01, 2018","10,920","10,325.64","11,060.41","10,240",25.09K,5.74%
"Feb 28, 2018","10,326.76","10,584.33","11,098","10,300",30.80K,-2.29%
"Feb 27, 2018","10,569.04","10,321","10,870","10,121",30.71K,2.37%
"Feb 26, 2018","10,324","9,590","10,444.32","9,350",34.88K,7.65%
"Feb 25, 2018","9,590","9,694.51","9,847","9,274.8",28.37K,-1.08%
"Feb 24, 2018","9,694.51","10,131.04","10,496.97","9,352",40.89K,-4.31%
"Feb 23, 2018","10,131.04","9,815.55","10,435","9,570.19",57.20K,3.26%
"Feb 22, 2018","9,811.04","10,439.02","10,933.44","9,679",67.06K,-6.00%
"Feb 21, 2018","10,437.6","11,195.07","11,304.03","10,200",68.11K,-6.82%
"Feb 20, 2018","11,200.99","11,147.11","11,786.01","11,100.59",48.15K,0.43%
"Feb 19, 2018","11,153","10,375.01","11,250","10,270.33",40.83K,7.41%
"Feb 18, 2018","10,383.43","11,039.55","11,274","10,080",61.14K,-5.94%
"Feb 17, 2018","11,039.55","10,156.07","11,075.07","10,050",41.88K,8.66%
"Feb 16, 2018","10,159.98","10,000.89","10,323.37","9,666",38.16K,1.60%
"Feb 15, 2018","10,000.09","9,449.98","10,219.5","9,301.5",52.43K,5.82%
"Feb 14, 2018","9,449.99","8,535.17","9,489.6","8,533",40.81K,10.66%
"Feb 13, 2018","8,539.9","8,903","8,950","8,351",35.45K,-4.08%
"Feb 12, 2018","8,903","8,063.82","8,989","8,053",41.99K,10.41%
"Feb 11, 2018","8,063.88","8,533.99","8,549","7,726.53",45.03K,-5.51%
"Feb 10, 2018","8,533.98","8,683.93","9,065.78","8,120",49.38K,-1.73%
"Feb 09, 2018","8,683.92","7,789.9","8,738","7,789.9",20.48K,11.56%
"Feb 08, 2018","7,784.02","7,599","7,844","7,572.09",1.52K,2.43%
"Feb 07, 2018","7,599","7,655.02","8,476","7,150.01",60.78K,-0.69%
"Feb 06, 2018","7,652.14","6,939.63","7,878","6,000.01",100.20K,10.26%
"Feb 05, 2018","6,939.99","8,179.99","8,382.8","6,625",63.40K,-15.21%
"Feb 04, 2018","8,184.81","9,199.96","9,368","7,930",32.01K,-11.03%
"Feb 03, 2018","9,199.96","8,873.03","9,473.01","8,229",28.73K,3.68%
"Feb 02, 2018","8,873.03","9,224.52","9,250","8,010.02",49.97K,-3.81%
"Feb 01, 2018","9,224.52","10,285.1","10,335","8,750.99",33.56K,-10.31%
"Jan 31, 2018","10,285.1","10,230","10,425.85","9,700",18.02K,0.46%
"Jan 30, 2018","10,237.51","11,250.11","11,308.42","9,900",25.55K,-9.01%
"Jan 29, 2018","11,251","11,879.95","11,975.02","11,139.55",14.17K,-5.29%
"Jan 28, 2018","11,879.95","11,499.98","12,244","11,408",16.89K,3.38%
"Jan 27, 2018","11,491","11,089","11,650","10,842.69",18.86K,3.63%
"Jan 26, 2018","11,089","11,184.7","11,643","10,311.15",33.06K,-0.77%
"Jan 25, 2018","11,175.27","11,349.96","11,794.05","10,950.21",20.84K,-1.54%
"Jan 24, 2018","11,349.99","10,799.14","11,570.48","10,500",27.16K,5.10%
"Jan 23, 2018","10,799.18","10,760.05","11,399","9,905",37.47K,0.36%
"Jan 22, 2018","10,760.05","11,530","11,926.35","9,900.24",43.75K,-6.68%
"Jan 21, 2018","11,530","12,799.8","12,799.8","10,965",41.38K,-9.92%
"Jan 20, 2018","12,799.94","11,474.98","13,099","11,412.45",28.77K,11.55%
"Jan 19, 2018","11,474.98","10,960","11,795","10,360",34.13K,4.68%
"Jan 18, 2018","10,961.97","10,972.59","11,878.82","10,435.33",48.46K,-0.24%
"Jan 17, 2018","10,988.79","10,899.99","11,680.99","9,037.94",72.33K,0.81%
"Jan 16, 2018","10,900","13,500","13,542.93","9,035",63.40K,-19.50%
"Jan 15, 2018","13,539.93","13,477.98","14,249.99","13,147.79",14.65K,0.48%
"Jan 14, 2018","13,474.99","14,210","14,339.5","12,569.2",17.02K,-5.17%
"Jan 13, 2018","14,210","13,749.95","14,580","13,706.15",12.22K,3.42%
"Jan 12, 2018","13,740.01","13,238.76","14,109.78","12,500",16.42K,3.79%
"Jan 11, 2018","13,238.78","14,940","14,968.68","11,400",33.55K,-11.19%
"Jan 10, 2018","14,907.09","14,401","14,955.66","13,131.31",17.41K,3.52%
"Jan 09, 2018","14,400","14,902.54","15,500","14,011.05",14.32K,-3.37%
"Jan 08, 2018","14,902.54","16,218.85","16,322.3","12,812",26.60K,-7.72%
"Jan 07, 2018","16,150.03","17,069.79","17,099.96","15,610",12.49K,-5.39%
"Jan 06, 2018","17,069.79","16,960.39","17,143.13","16,011.21",18.57K,0.65%
"Jan 05, 2018","16,960.39","15,059.56","17,176.24","14,600",23.25K,12.62%
"Jan 04, 2018","15,059.54","14,919.51","15,280","13,918.04",21.33K,0.94%
"Jan 03, 2018","14,919.51","14,690","15,307.56","14,150",15.91K,1.67%
"Jan 02, 2018","14,675.11","13,382.16","15,473.49","12,890.02",20.08K,9.68%
"Jan 01, 2018","13,380","13,715.65","13,818.55","12,750",8.61K,-2.45%
"Dec 31, 2017","13,716.36","12,345.1","14,050.11","12,149.98",11.77K,10.26%
"Dec 30, 2017","12,440.01","14,378.99","14,398.85","11,750",19.22K,-13.48%
"Dec 29, 2017","14,378.9","14,199.14","14,981","13,850",18.07K,1.39%
"Dec 28, 2017","14,182.11","15,459.97","15,539.99","13,150",21.72K,-8.27%
"Dec 27, 2017","15,459.99","15,709.98","16,498.05","14,200.15",14.96K,-1.46%
"Dec 26, 2017","15,689.01","13,699.34","16,050","13,533",15.03K,14.52%
"Dec 25, 2017","13,699.34","13,500","14,300","12,708",15.75K,1.48%
"Dec 24, 2017","13,500","13,300","13,819.99","11,640",28.56K,1.50%
"Dec 23, 2017","13,300","13,326.61","14,950","12,978.18",13.14K,-0.20%
"Dec 22, 2017","13,326.61","15,514.03","15,699.34","10,961",36.08K,-13.98%
"Dec 21, 2017","15,492.64","16,480.52","17,309.5","14,022",20.32K,-6.04%
"Dec 20, 2017","16,488.98","17,295.2","17,720.35","14,777.66",13.45K,-4.66%
"Dec 19, 2017","17,295.2","18,856.25","18,950","16,300",13.21K,-8.28%
"Dec 18, 2017","18,856.25","18,860.04","19,300","17,029.98",10.62K,-0.02%
"Dec 17, 2017","18,860.02","19,120.19","19,798.68","18,510",9.18K,-1.27%
"Dec 16, 2017","19,102.66","17,516.81","19,539","17,190.01",4.20K,8.91%
"Dec 15, 2017","17,539.83","16,334.98","17,991","16,298.45",9.18K,7.38%
"Dec 14, 2017","16,334.98","16,030.34","16,445","15,450",11.62K,1.88%
"Dec 13, 2017","16,033.29","16,349.99","16,546","14,666.56",12.42K,-1.94%
"Dec 12, 2017","16,349.99","16,587.97","16,976.45","15,875",9.44K,-1.43%
"Dec 11, 2017","16,587.97","14,946.26","17,470","14,901.08",11.82K,11.33%
"Dec 10, 2017","14,899.98","14,664.01","15,720.12","12,368",16.55K,1.66%
"Dec 09, 2017","14,656.07","15,880.01","16,269.3","12,535",13.92K,-7.71%
"Dec 08, 2017","15,880","16,599","17,204.99","14,015",17.59K,-4.33%
"Dec 07, 2017","16,599","13,541.01","16,649.96","13,050",7.49K,22.50%
"Dec 06, 2017","13,550.05","11,699.99","13,615.23","11,665.58",6.71K,15.81%
"Dec 05, 2017","11,699.99","11,571.03","11,853","11,447.68",5.55K,1.04%
"Dec 04, 2017","11,579","11,165.41","11,600","10,802",4.66K,3.70%
"Dec 03, 2017","11,165.41","10,902.69","11,825","10,500",5.35K,2.53%
"Dec 02, 2017","10,890.01","10,775.04","11,190","10,620",4.77K,0.99%
"Dec 01, 2017","10,782.99","9,837","10,898","9,380",6.13K,9.59%
"Nov 30, 2017","9,838.96","9,687.88","10,900","8,850.8",9.39K,1.56%
"Nov 29, 2017","9,687.88","9,896.79","11,300.03","8,520",13.35K,-2.11%
"Nov 28, 2017","9,896.8","9,650","9,939","9,570.5",4.92K,2.56%
"Nov 27, 2017","9,650","9,128","9,654.28","9,112.04",4.52K,5.72%
"Nov 26, 2017","9,128.02","8,700.04","9,350","8,604.72",4.15K,4.92%
"Nov 25, 2017","8,700.01","8,138.99","8,734.78","8,090",4.29K,6.91%
"Nov 24, 2017","8,138","8,019.97","8,369","7,850",4.41K,1.47%
"Nov 23, 2017","8,019.99","8,233.03","8,260","8,000",4.09K,-2.27%
"Nov 22, 2017","8,205.92","8,091.09","8,322.68","8,091.09",3.55K,1.06%
"Nov 21, 2017","8,119.51","8,212.49","8,400","7,801",4.54K,-1.13%
"Nov 20, 2017","8,212","8,057.11","8,319.99","7,954",3.89K,2.16%
"Nov 19, 2017","8,038","7,761.94","8,123.15","7,650.33",3.87K,3.56%
"Nov 18, 2017","7,761.94","7,680.01","7,819.99","7,422",3.95K,0.82%
"Nov 17, 2017","7,699.19","7,876.98","7,989","7,451",3.98K,-2.10%
"Nov 16, 2017","7,864.5","7,240.14","7,940","7,076",2.33K,8.62%
"Nov 15, 2017","7,240.06","6,575.99","7,298","6,575.99",1.78K,10.12%
"Nov 14, 2017","6,574.99","6,465.99","6,684.98","6,311.07",1.25K,1.69%
"Nov 13, 2017","6,465.99","5,839.94","6,697.47","5,699.99",2.62K,11.27%
"Nov 12, 2017","5,811.03","6,245.05","6,630","5,325.01",4.97K,-6.95%
"Nov 11, 2017","6,245.05","6,503","6,797.98","6,100",2.75K,-4.03%
"Nov 10, 2017","6,506.98","7,079","7,279.91","6,255.01",3.25K,-8.09%
"Nov 09, 2017","7,079.99","7,303.01","7,392","7,015",1.91K,-3.05%
"Nov 08, 2017","7,303","7,070","7,770.02","6,651",2.82K,3.38%
"Nov 07, 2017","7,064.04","6,981.72","7,198.49","6,901",1.44K,1.49%
"Nov 06, 2017","6,960.12","7,345.1","7,401","6,906",1.76K,-5.24%
"Nov 05, 2017","7,345.01","7,357.27","7,590.25","7,279.02",1.21K,-0.16%
"Nov 04, 2017","7,357.09","7,115.02","7,480.99","6,901",1.40K,3.40%
"Nov 03, 2017","7,115.04","7,010.31","7,346.34","6,923",1.89K,1.35%
"Nov 02, 2017","7,019.98","6,753.98","7,300","6,685.1",2.50K,3.94%
"Nov 01, 2017","6,753.98","6,463","6,774.67","6,338.02",1.68K,4.50%
"Oct 31, 2017","6,463","6,120.52","6,498.01","6,100",1.51K,5.60%
"Oct 30, 2017","6,120.5","6,133.01","6,248.68","6,030",1.47K,-0.80%
"Oct 29, 2017","6,169.98","5,709.98","6,189.88","5,648.01",1.80K,7.87%
"Oct 28, 2017","5,719.64","5,768.79","5,850.02","5,630.03",1.28K,-0.85%
"Oct 27, 2017","5,768.83","5,861.77","5,980","5,649.24",1.40K,-1.59%
"Oct 26, 2017","5,861.77","5,670.1","5,939.99","5,650",1.97K,3.02%
"Oct 25, 2017","5,689.99","5,506.92","5,704.96","5,286.98",2.28K,3.89%
"Oct 24, 2017","5,477.03","5,909.47","5,925","5,450",2.58K,-7.42%
"Oct 23, 2017","5,915.93","5,975","6,080","5,621.03",1.81K,-0.57%
"Oct 22, 2017","5,950.02","6,003.27","6,060","5,720.03",1.36K,-1.24%
"Oct 21, 2017","6,024.97","6,013.72","6,171","5,850.03",1.66K,0.25%
"Oct 20, 2017","6,010.01","5,683.31","6,110","5,600",1.97K,5.74%
"Oct 19, 2017","5,683.9","5,513","5,710","5,490.26",1.88K,3.12%
"Oct 18, 2017","5,512.06","5,595","5,596","5,037.95",2.32K,-1.48%
"Oct 17, 2017","5,595","5,760","5,774.98","5,508.63",1.43K,-2.86%
"Oct 16, 2017","5,760.02","5,710","5,788.91","5,585.19",1.53K,0.88%
"Oct 15, 2017","5,709.99","5,855.03","5,922.3","5,400.01",1.34K,-2.73%
"Oct 14, 2017","5,869.99","5,650","5,900","5,580.01",970.759046,3.89%
"Oct 13, 2017","5,649.98","5,439.99","5,846.17","5,379.84",1.88K,4.05%
"Oct 12, 2017","5,430","4,821.43","5,439.99","4,810.16",1.28K,12.62%
"Oct 11, 2017","4,821.43","4,783.06","4,881.61","4,710",753.429396,0.80%
"Oct 10, 2017","4,783.06","4,786.95","4,960","4,680.59",1.04K,-0.08%
"Oct 09, 2017","4,786.95","4,640","4,889.98","4,550",646.463145,3.17%
"Oct 08, 2017","4,640","4,425","4,658","4,425",518.462004,4.91%
"Oct 07, 2017","4,423","4,369","4,479.5","4,312.56",297.5975,1.24%
"Oct 06, 2017","4,369","4,318.99","4,417","4,292",506.529176,1.78%
"Oct 05, 2017","4,292.43","4,208.59","4,355","4,110",779.138638,1.99%
"Oct 04, 2017","4,208.59","4,314.9","4,373","4,142",868.465101,-2.35%
"Oct 03, 2017","4,310","4,380","4,467.33","4,180.8",1.08K,-1.60%
"Oct 02, 2017","4,380","4,400","4,561.63","4,360",655.756974,0.03%
"Oct 01, 2017","4,378.48","4,378.49","4,406.52","4,240.04",726.963685,-0.00%
"Sep 30, 2017","4,378.51","4,175","4,380","4,138.1",720.353183,4.88%
"Sep 29, 2017","4,174.69","4,178.98","4,263.86","3,952.01",1.60K,0.00%
"Sep 28, 2017","4,174.5","4,192.11","4,300","4,101",849.785325,-0.44%
"Sep 27, 2017","4,193","3,882.36","4,249.94","3,872.81",628.170966,8.00%
"Sep 26, 2017","3,882.35","3,928","3,976.99","3,850.05",526.727987,-0.98%
"Sep 25, 2017","3,920.75","3,660.02","3,979.87","3,653.69",727.994713,7.12%
"Sep 24, 2017","3,660.02","3,779.54","3,789.99","3,622.76",661.63639,-3.17%
"Sep 23, 2017","3,780","3,595.88","3,817.19","3,542.91",752.792791,5.12%
"Sep 22, 2017","3,595.87","3,592.84","3,750","3,505.55",838.966425,-0.39%
"Sep 21, 2017","3,609.99","3,889.99","3,910","3,567",1.00K,-7.44%
"Sep 20, 2017","3,900","3,910.04","4,046.08","3,820",720.935076,-0.26%
"Sep 19, 2017","3,910.04","4,060","4,089.97","3,830.91",902.332129,-3.10%
"Sep 18, 2017","4,035.01","3,690","4,123.2","3,690",1.03K,9.05%
"Sep 17, 2017","3,699.99","3,685.23","3,748.21","3,499.02",682.17121,-0.40%
"Sep 16, 2017","3,714.95","3,674.01","3,950","3,470.66",1.30K,0.40%
"Sep 15, 2017","3,700","3,188.01","3,856","2,817",1.97K,16.02%
"Sep 14, 2017","3,189.02","3,944","3,993","3,165.13",1.67K,-19.16%
"Sep 13, 2017","3,944.69","4,159.72","4,165.38","3,760",913.462545,-5.26%
"Sep 12, 2017","4,163.72","4,208.6","4,394.59","4,040.8",879.630319,-1.06%
"Sep 11, 2017","4,208.47","4,153.62","4,334.43","4,098.91",699.989065,1.89%
"Sep 10, 2017","4,130.37","4,258.81","4,283","3,801",660.373275,-3.02%
"Sep 09, 2017","4,258.81","4,282.8","4,426.62","4,150.06",658.782952,-0.56%
"Sep 08, 2017","4,282.8","4,691.66","4,735.39","4,028.93",1.13K,-8.71%
"Sep 07, 2017","4,691.61","4,619.77","4,788.59","4,438.19",500.429975,1.56%
"Sep 06, 2017","4,619.77","4,366.49","4,662.87","4,335.26",807.363726,5.80%
"Sep 05, 2017","4,366.47","4,106.97","4,484.99","3,603",1.23K,6.50%
"Sep 04, 2017","4,100.11","4,505","4,527.49","3,972.51",1.39K,-9.07%
"Sep 03, 2017","4,509.08","4,508.5","4,714.76","4,298.33",691.216198,0.83%
"Sep 02, 2017","4,472.14","4,796.16","4,939.19","4,286.87",929.148595,-7.50%
"Sep 01, 2017","4,834.91","4,689.89","4,885.55","4,654.88",560.666366,2.33%
"Aug 31, 2017","4,724.89","4,555.14","4,745.42","4,555.14",556.956802,3.73%
"Aug 30, 2017","4,555.14","4,564.52","4,647.51","4,416.01",808.468771,-0.70%
"Aug 29, 2017","4,587.48","4,353.65","4,625.85","4,313.55",603.545028,4.58%
"Aug 28, 2017","4,386.69","4,310.01","4,399.82","4,124.54",603.841616,1.78%
"Aug 27, 2017","4,310.01","4,332.51","4,400","4,285.54",350.692585,-0.63%
